SOURCE	TARGET	LEVEL
In 1909, the 1st Squadron rejoined the rest of the regiment in Fort Oglethorpe, Georgia.	1909 schloss sich die 1. Staffel dem Rest des Regiments in Fort Oglethorpe, Georgia, an.	0.31935506735521524
Betty hears this as well and swims out to her mother where Vivian drowns her.	Betty hört auch das und schwimmt zu ihrer Mutter hinaus, wo Vivian sie ertränkt.	0.31849055353356953
Luiz Carlos Tourinho, 43, Brazilian actor, cerebral aneurysm.	Luiz Carlos Tourinho, 43, brasilianischer Schauspieler, cerebral aneurysm.	-0.34416461368952617
A stone earthwork resembling a small fortification.	Ein Steinerdwerk ähnelt einer kleinen Festung.	-0.1812889503623538
Canadian nobility in the aristocracy of the United Kingdom	Kanadischer Adel im Adel des Vereinigten Königreichs	-1.118711571851532
Wefts are dyed mostly in light red, wefts in dark blue distinguish the Kazak from Karabakh rugs.	Die Schäfte sind meistens hellrot gefärbt, die Schäfte in dunkelblau unterscheiden den Kazak von den Karabach Teppichen.	0.16232793828843814
The Thunderbolts' past crimes are erased on the condition that they retire from costumed heroics.	Die Verbrechen der Thunderbolts in der Vergangenheit werden unter der Bedingung ausgelöscht, dass sie sich von kostümierten Heldentaten zurückziehen.	-0.8011295022025625
The militiamen killed two of the Seminoles and recaptured the slaves and mules taken from Dr. Braden's plantation.	Die Milizionäre töteten zwei der Seminare und eroberten die Sklaven und Maultiere aus der Plantage von Dr. Braden.	0.22919351379866745
In Cleveland, the Hough riots erupted from July 18 to 23, 1966.	In Cleveland brachen die Hough-Krawalle vom 18. bis 23. Juli 1966 aus.	0.32947836351670845
It raised the Sydney Cove foreshore by 2 ft to overcome the extremes of tides.	Es hob die Sydney Cove Vorgeschichte um 2 ft, um die Extreme der Gezeiten zu überwinden.	0.03682435701817599
He also tutored and worked as dean, supervising his juniors.	Er unterrichtete und arbeitete auch als Dekan und überwachte seine Junioren.	0.13016654901268093
Other prosimians are arboreal quadrupeds and climbers.	Andere Prosimianer sind arboreale Quadrupten und Kletterer.	0.12852741513509047
Devastated, Andy confronts Angela who tries to squirm her way out of the confrontation before admitting to the affair.	Verwüstert konfrontiert Andy Angela, die versucht, sich aus der Konfrontation herauszuquirlen, bevor sie der Affäre zugibt.	-3.343675251322152
Steep climbs up elongate mountain ranges alternate with long treks across flat, dry deserts.	Steile Anstiege auf längliche Bergketten wechseln sich ab mit langen Wanderungen durch flache, trockene Wüsten.	0.5221952614715315
Sedombe River starts also at the southern heel of the same kopje.	Sedombe River beginnt auch an der südlichen Ferse des gleichen kopje.	-1.0879259548570883
Early Egyptians also knew how to fasten the planks of this ship together with mortise and tenon joints.	Die frühen Ägypter wussten auch, wie man die Planken dieses Schiffes zusammen mit Tendel- und Tendelgelenken befestigte.	-2.101535667776085
Eggs function as emulsifiers, foaming agents, and tenderizers in the dough.	Eier wirken als Emulgatoren, Schaumstoffe und Filtrierer im Teig.	-0.05919178410146056
Spinoza also corresponded with Peter Serrarius, a radical Protestant and millenarian merchant.	Spinoza korrespondierte auch mit Peter Serrarius, einem radikalen protestantischen und tausendjährigen Kaufmann.	0.3300135429492753
Contemporary and later historians like Akropolites denounced this as a sign of Theodore's duplicity and treachery.	Zeitgenössische und spätere Historiker wie Akropoliten prangerten dies als Zeichen von Theodoros Doppelzüngigkeit und Verrat an.	0.309047972966275
The marquis spent lavishly on his command, which patrolled Northern New Jersey and adjacent New York State.	Der Marquis verbrachte verschwenderisch auf seinem Kommando, das Northern New Jersey und angrenzenden New York State patrouillierte.	0.24184290470728956
Other deer are roe deer, red deer and reindeer, in the shape of Sami herds or wilded originally tame reindeers.	Andere Hirsche sind Rehe, Rotwild und Rentier, in Form von Sami-Herden oder wilded ursprünglich zahmen Rentieren.	-1.0711048673952843
States and territories disestablished in the 1210s	Staaten und Gebiete, die in den 1210er Jahren aufgelöst wurden	0.4560773582273911
One million gallons of sewage from Elizabeth City flowed into the Pasquotank River and Charles Creek.	Eine Million Gallonen Abwasser aus Elizabeth City floss in den Pasquotank River und Charles Creek.	0.9024383212931232
Earlier Greek representations of Heracles normally depict him as an archer.	Frühere griechische Darstellungen von Herakles stellen ihn normalerweise als Bogenschütze dar.	0.8839374031713246
This ignited fierce protests from John Quincy Adams, who was by then a congressman from Massachusetts and an abolitionist.	Dies löste heftige Proteste von John Quincy Adams aus, der bis dahin Kongressabgeordneter aus Massachusetts und Abolitionist war.	0.5327087475597466
A juvenile keeps its forelimbs pressed to the side of its carapace, and propels itself by kicking with its hind limbs.	Ein Jugendlicher hält seine Vorderbeine an die Seite seines Karapaises gedrückt und treibt sich durch Treten mit seinen Hinterbeinen an.	-1.5472143437487196
Sudha still instructs him about repairing the shoe.	Sudha weist ihn immer noch an, den Schuh zu reparieren.	0.16232793828843814
Fred Baron, 61, American trial lawyer and political fundraiser, multiple myeloma.	Fred Baron, 61, amerikanischer Prozessanwalt und politischer Fundraiser, multipler Myelom.	0.2344198686571908
She defeated 12th seed Belinda Bencic and qualifier Anett Kontaveit in straight sets in the third and fourth rounds, respectively.	Sie besiegte den 12. Samen Belinda Bencic und den Qualifikator Anett Kontaveit in Straight Sets in der dritten und vierten Runde.	-0.4957281866608219
Isolated from both the Episcopalians and the Old Catholics, Vilatte turned once again to another denomination.	Von den Bischöfen und den alten Katholiken isoliert, wandte sich Vilatte erneut einer anderen Konfession zu.	0.5779219228570449
The steam entrains or drags the smokebox gases with it which maintains a lower pressure in the smokebox than that under the firebox grate.	Der Dampf umschließt oder schleppt die Rauchboxgase mit ihm, was einen niedrigeren Druck in der Rauchbox als unter dem Kaminrost beibehält.	-0.10658449474519356
The lead vampire communicates to his comrades in hisses and growls, ordering them to split up.	Der federführende Vampir kommuniziert mit seinen Kameraden in Zischen und Knurren und befahl ihnen, sich zu spalten.	-1.351297600651252
Trimming it down, or even soaping it to reduce the discomfort to the wearer, was a disciplinary offence.	Es war ein Disziplinarvergehen, es zu beschneiden oder sogar zu tränken, um das Unbehagen des Trägers zu verringern.	0.3996821631096934
In 1682, Cavelier de La Salle and the Italian Henri de Tonti descended to the Mississippi River Delta.	1682 stiegen Cavelier de La Salle und der Italiener Henri de Tonti zum Mississippi River Delta ab.	0.012524787862557285
In retaliation, Big Daddy V attacked Kane on the October 19 SmackDown, igniting a feud between the two.	In Vergeltung griff Big Daddy V Kane am 19. Oktober SmackDown an und entzündete eine Fehde zwischen den beiden.	0.5561472786388281
Part 2 of the original skit, but this time Song Jungeun pesters the two comedians for their political views.	Teil 2 der ursprünglichen Skit, aber dieses Mal Song Jungeun schärft die beiden Comedians für ihre politischen Ansichten.	0.4432220838889799
Heather Havrilesky of Salon.com was less enthusiastic, criticizing Hatcher for overacting.	Heather Havrilesky von Salon.com war weniger begeistert und kritisierte Hatcher für übertrieben.	-0.37394080819823056
Cello Fury consists of three cellists and a drummer and Project Trio includes a flutist, bassist, and cellist.	Cello Fury besteht aus drei Cellisten und ein Schlagzeuger und Project Trio besteht aus Flötist, Bassist und Cellist.	-1.8256707357076525
With new bassist Chuck Israels, they recorded in December Nirvana, with flautist Herbie Mann, soon followed by Undercurrent, with guitarist Jim Hall.	Mit dem neuen Bassisten Chuck Israels nahmen sie im Dezember Nirvana auf, mit Flötisten Herbie Mann, bald gefolgt von Undercurrent, mit Gitarrist Jim Hall.	-0.029721518073291524
The tribesmen eventually surrendered and returned to Yemen.	Die Stammesangehörigen gaben sich schließlich hin und kehrten in den Jemen zurück.	0.2344198686571908
The chase ends when a truck sideswipes the kidnapper's car, flipping it over.	Die Verfolgungsjagd endet, wenn ein LKW den Wagen des Entführers sideswippt und ihn umdreht.	-0.03214451091107588
What if all four of the engaging Patriot missiles hit, but the warhead falls anyway because the Scud broke up?	Was wäre, wenn alle vier der engagierten Patriot-Raketen getroffen würden, aber der Sprengkopf fällt ohnehin, weil der Scud zerbrach?	0.05734215275969087
Even on desert crusts, cyanobacteria, lichens and mosses capture and sequester a significant amount of carbon by photosynthesis.	Selbst auf Wüstenkrusten fangen Cyanobakterien, Flechten und Moose durch Photosynthese einen erheblichen Kohlenstoff ein und sequestern ihn.	0.023139504914161984
It’s just not quite right still.” He added, “It’s one of those instances where it’s us, the creators, who need to keep working on it.	Es war einfach nicht ganz richtig noch. Er fügte hinzu, dass die Ergebnisse einer der Fälle, in denen es uns, die Schöpfer, die müssen weiter daran arbeiten.	0.576000723916188
He has starred in Too Close for Comfort, Spaceballs and Ned's Declassified School Survival Guide.	Er spielte in Too Close for Comfort, Spaceballs und Ned 's Declassified School Survival Guide.	-0.002427078178564425
As in prokaryotes, genes in chloroplast DNA are organized into operons.	Wie bei Prokaryoten sind Gene in der Chloroplast-DNA in Operonen organisiert.	-0.049340101101116265
Sea urchins graze on the lower stems of kelp, causing the kelp to drift away and die.	Seeigel weiden auf den unteren Stängeln des Kelp, so dass der Kelp abdriften und sterben.	-0.7804725895137121
At the Australian Open, Djokovic and Murray both suffered defeats prior the quarterfinals.	Bei den Australian Open erlitten Djokovic und Murray beide Niederlagen vor dem Viertelfinale.	0.8185140284128861
Most colleges and universities in the Philippines follows the traditional mortarboard, hood and gown during graduation.	Die meisten Hochschulen und Universitäten auf den Philippinen folgen der traditionellen Mortarboard, Kapuze und Kleid während der Graduierung.	-0.5000419024811595
The financial legacy of the Protectorate consisted, apart from crippling Crown debts, of an unprecedentedly debased coinage.	Das finanzielle Erbe des Protektorats bestand, abgesehen von lähmenden Kronenschulden, aus einer beispiellosen Münzprägung.	-0.2046496919164655
The Anaconda Copper Mine produced from an open pit from 1918 to 1978.	Die Kupfermine Anaconda wurde von 1918 bis 1978 aus einer offenen Grube hergestellt.	0.13224023181429365
Geologists assume that greenstone belts were formed by many geological processes, such as tectonism, magmatism, metamorphism and sedimentation.	Geologen gehen davon aus, dass Greenstongürtel durch viele geologische Prozesse wie Tektonismus, Magmatismus, Metamorphismus und Sedimentation gebildet wurden.	-0.38413988653556297
Violent confrontation flared up again in Beirut in 1988 between Amal and Hezbollah.	1988 kam es in Beirut erneut zu gewalttätigen Auseinandersetzungen zwischen Amal und Hisbollah.	-0.8243253232559954
Regional censorship predates the establishment of the Republic of Turkey.	Die regionale Zensur ist der Gründung der Republik Türkei vorausgegangen.	0.012211722191282135
Rene Villanueva, 53, Filipino playwright and author, stroke.	Rene Villanueva, 53, philippinischer Dramatiker und Autor, Schlaganfall.	0.05629360385920993
On August 23, Kansas City faced the Portland Thorns in the semifinals.	Am 23. August sah sich Kansas City den Portland Thorns im Halbfinale gegenüber.	-0.008555852651253137
In areas of muskeg, tussocks form and may collect algae.	In Moschus-Gebieten bilden sich Strauße und können Algen sammeln.	-0.936619954518012
Most Australians and New Zealanders served in the 1st Australian Task Force in Phước Tuy Province.	Die meisten Australier und Neuseeländer dienten in der 1st Australian Task Force in der Phنc Tuy Province.	0.25920789210469725
This Amendment abolished slavery and involuntary servitude in the United States.	Mit diesem Änderungsantrag wurden Sklaverei und unfreiwillige Knechtschaft in den Vereinigten Staaten abgeschafft.	0.3009169096848736
However, Ravenswood grew during the 1870s and 1880s, despite the goldfield's "refractory" ores, and "mundic problem".	Ravenswood wuchs jedoch in den 1870er und 1880er Jahren, trotz der "feuerfesten" Erze des Goldfeldes und des "mundischen Problems".	-0.3461978412418483
On November 16, 2006, Luke and Laura remarry on their 25th wedding anniversary.	Am 16. November 2006 heiraten Luke und Laura wieder zu ihrem 25. Hochzeitstag.	0.2735382622727047
On 22 April, near dusk, serious rioting broke out in Changsha and Xi'an.	Am 22. April, in der Dämmerung, brachen in Changsha und Xi 'an schwere Ausschreitungen aus.	-0.1729533293344276
Cactus Jack then defeated Funk at Hostile City Showdown 1995.	Cactus Jack besiegte Funk 1995 beim Hostile City Showdown.	1.16900270086139
